Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2020-08-02 13:13:33.896,0 days 00:33:33.882000,23,492.83620370370363,0 days 00:00:11.131000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:34.116,0 days 00:33:34.102000,23,497.67851851851844,0 days 00:00:11.351000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:34.122,0 days 00:33:34.108000,23,502.52083333333326,0 days 00:00:11.357000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:34.336,0 days 00:33:34.322000,23,511.31708333333324,0 days 00:00:11.571000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:34.401,0 days 00:33:34.387000,23,520.1133333333332,0 days 00:00:11.636000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:34.556,0 days 00:33:34.542000,23,527.8466666666666,0 days 00:00:11.791000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:34.641,0 days 00:33:34.627000,23,535.5799999999999,0 days 00:00:11.876000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:34.776,0 days 00:33:34.762000,23,543.5466666666666,0 days 00:00:12.011000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:34.881,0 days 00:33:34.867000,23,551.5133333333333,0 days 00:00:12.116000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:34.996,0 days 00:33:34.982000,23,559.5466666666666,0 days 00:00:12.231000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:35.121,0 days 00:33:35.107000,23,567.58,0 days 00:00:12.356000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:35.216,0 days 00:33:35.202000,23,575.7466666666667,0 days 00:00:12.451000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:35.361,0 days 00:33:35.347000,23,583.9133333333334,0 days 00:00:12.596000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:35.436,0 days 00:33:35.422000,23,590.9204166666668,0 days 00:00:12.671000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:35.562,0 days 00:33:35.548000,23,597.9275000000001,0 days 00:00:12.797000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:35.656,0 days 00:33:35.642000,23,606.3920833333334,0 days 00:00:12.891000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:35.801,0 days 00:33:35.787000,23,614.8566666666667,0 days 00:00:13.036000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:35.876,0 days 00:33:35.862000,23,622.0870833333333,0 days 00:00:13.111000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:36.002,0 days 00:33:35.988000,23,629.3175000000001,0 days 00:00:13.237000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:36.096,0 days 00:33:36.082000,23,638.0144444444445,0 days 00:00:13.331000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:36.241,0 days 00:33:36.227000,23,646.711388888889,0 days 00:00:13.476000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:36.316,0 days 00:33:36.302000,23,653.9729166666668,0 days 00:00:13.551000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:36.442,0 days 00:33:36.428000,8,661.2344444444446,0 days 00:00:13.677000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:36.536,0 days 00:33:36.522000,8,668.867777777778,0 days 00:00:13.771000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:36.682,0 days 00:33:36.668000,8,676.5011111111113,0 days 00:00:13.917000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:36.756,0 days 00:33:36.742000,8,684.2344444444446,0 days 00:00:13.991000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:36.922,0 days 00:33:36.908000,8,691.967777777778,0 days 00:00:14.157000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:36.975,0 days 00:33:36.961000,8,699.9344444444447,0 days 00:00:14.210000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:37.162,0 days 00:33:37.148000,8,707.9011111111114,0 days 00:00:14.397000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:37.176,0 days 00:33:37.162000,8,715.2492592592596,0 days 00:00:14.411000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:37.396,0 days 00:33:37.382000,8,722.5974074074077,0 days 00:00:14.631000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:37.482,0 days 00:33:37.468000,8,729.9455555555559,0 days 00:00:14.717000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:37.616,0 days 00:33:37.602000,8,738.2788888888892,0 days 00:00:14.851000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:37.722,0 days 00:33:37.708000,8,746.6122222222225,0 days 00:00:14.957000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:37.836,0 days 00:33:37.822000,8,755.1122222222225,0 days 00:00:15.071000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:37.962,0 days 00:33:37.948000,8,763.6122222222224,0 days 00:00:15.197000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:38.056,0 days 00:33:38.042000,8,771.2094444444444,0 days 00:00:15.291000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:38.242,0 days 00:33:38.228000,77,778.8066666666665,0 days 00:00:15.477000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:38.276,0 days 00:33:38.262000,77,782.5066666666664,0 days 00:00:15.511000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:38.482,0 days 00:33:38.468000,77,786.2066666666665,0 days 00:00:15.717000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:38.496,0 days 00:33:38.482000,77,788.5622222222221,0 days 00:00:15.731000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:38.716,0 days 00:33:38.702000,77,790.9177777777776,0 days 00:00:15.951000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:38.722,0 days 00:33:38.708000,77,793.2733333333332,0 days 00:00:15.957000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:38.936,0 days 00:33:38.922000,77,796.6399999999999,0 days 00:00:16.171000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:38.962,0 days 00:33:38.948000,77,800.0066666666664,0 days 00:00:16.197000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
