LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
,7,,2,33.0,,False,False,0 days 03:00:54.250000,,,,
,16,,2,23.0,,False,False,0 days 03:00:54.250000,,,,
,99,,2,28.0,,False,False,0 days 03:00:54.250000,,,,
51.0,11,,4,,,False,False,0 days 03:00:58.558000,,,,
,11,,4,6.0,,False,False,0 days 03:00:59.251000,,,,
,77,,2,30.0,,False,False,0 days 03:00:59.251000,,,,
,4,,2,31.0,,False,False,0 days 03:01:19.253000,,,,
52.0,3,,2,,,False,False,0 days 03:01:28.820000,,,,
,3,,2,32.0,,False,False,0 days 03:01:29.257000,,,,
52.0,55,,2,,,False,False,0 days 03:01:29.655000,,,,
,55,,2,24.0,,False,False,0 days 03:01:34.261000,,,,
51.0,9,0 days 00:01:32.909000,2,,,False,False,0 days 03:01:52.774000,,,,
,9,,2,26.0,,False,False,0 days 03:01:54.265000,,,,
51.0,47,,2,,,False,False,0 days 03:01:54.308000,,,,
,14,,2,28.0,,False,False,0 days 03:01:59.254000,,,,
,47,,2,27.0,,False,False,0 days 03:01:59.254000,,,,
,18,,2,31.0,,False,False,0 days 03:02:04.259000,,,,
,31,,2,33.0,,False,False,0 days 03:02:04.259000,,,,
52.0,22,,2,,,False,False,0 days 03:02:08.254000,,,,
,22,,2,22.0,,False,False,0 days 03:02:09.253000,,,,
52.0,10,0 days 00:01:30.266000,3,,,False,False,0 days 03:02:11.534000,,,,
,10,,3,6.0,,False,False,0 days 03:02:14.269000,,,,
